SEASON_ID,TEAM_ID,PLAYER_AGE,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,position
2024-25,1610612760,30.0,62.0,2,10,0.2,1,6,0.167,0,1,0.0,3,7,10,7,5,4,3,6,5,Guard
1962-63,1610612744,22.0,364.0,65,153,0.425,,,,14,23,0.609,,,69,21,,,,35,144,Forward
1948-49,1610612765,33.0,0.0,33,104,0.317,,,,58,75,0.773,,,0.0,32,,,,54,124,Center
2004-05,1610612741,30.0,668.0,58,161,0.36,2,9,0.222,33,44,0.75,52,94,146,53,43,4,30,78,151,Guard-Forward
2003-04,1610612765,19.0,159.0,17,65,0.262,0,1,0.0,14,24,0.583,11,32,43,7,7,15,13,33,48,Center
1989-90,1610612745,24.0,869.0,142,321,0.442,13,53,0.245,77,116,0.664,15,72,87,150,42,5,72,69,374,Guard
1985-86,1610612744,26.0,2764.0,510,1007,0.506,39,119,0.328,351,441,0.796,76,221,297,746,157,16,290,199,1410,Guard
1960-61,1610612747,24.0,174.0,12,40,0.3,,,,7,8,0.875,,,50.0,2,,,,47,31,Center
2013-14,1610612745,27.0,968.0,101,190,0.532,0,0,0.0,78,126,0.619,101,277,378.0,25,14,37,59,92,280,Center
1983-84,1610612764,25.0,2701.0,307,605,0.507,0,0,0.0,125,192,0.651,169,569,738,131,62,123,142,358,739,Forward
1983-84,1610612737,24.0,1135.0,111,237,0.468,1,4,0.25,82,104,0.788,96,174,270,46,40,36,66,220,305,Forward
1995-96,1610612752,26.0,218.0,35,73,0.479,10,19,0.526,13,22,0.591,8,26,34,25,12,3,19,41,93,Guard-Forward
1989-90,1610612753,23.0,638.0,92,208,0.442,17,46,0.37,28,38,0.737,13,39,52,114,45,3,63,65,229,Guard
1947-48,1610610025,26.0,0.0,2,2,1.0,,,,0,0,0.0,,,0.0,0,,,,1,4,Guard
1974-75,1610612764,23.0,137.0,24,65,0.369,,,,12,18,0.667,8,15,23,14,16,2,,34,60,Guard
2023-24,1610612738,26.0,1826.0,297,635,0.468,147,382,0.385,46,56,0.821,70,195,265,281,39,6,61,106,787,Guard
1981-82,1610612757,26.0,1229.0,327,692,0.473,12,41,0.293,166,211,0.787,53,55,108,111,41,5,93,100,832,Guard
2000-01,0,25.0,918.0,145,332,0.437,2,22,0.091,45,51,0.882,38,82,120,58,23,8,58,90,337,Forward
1981-82,0,34.0,670.0,67,154,0.435,0.0,1.0,0.0,27,37,0.73,20.0,87.0,107,77,22.0,38.0,56.0,139,161,Center
2021-22,1610612742,24.0,11.0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,Guard
2015-16,1610612761,24.0,229.0,36,80,0.45,5,13,0.385,26,35,0.743,8,29,37,31,8,3,16,7,103,Guard
2011-12,1610612757,23.0,5.0,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,0,2,Guard
1964-65,1610612744,28.0,1743.0,636,1275,0.499,,,,208,500,0.416,,,893,117,,,,76,1480,Center
2004-05,0,36.0,748.0,102,248,0.411,41,105,0.39,69,80,0.863,15,50,65,71,14,7,27,82,314,Guard-Forward
1998-99,1610612747,30.0,325.0,44,101,0.436,0,0,0.0,38,62,0.613,38,58,96,8,1,16,22,51,126,Center-Forward
1999-00,1610612751,33.0,309.0,45,90,0.5,5,16,0.313,25,28,0.893,13,16,29,34,17,0,24,26,120,Guard
1991-92,0,24.0,61.0,6,9,0.667,0,0,0.0,9,12,0.75,10,4,14,0,3,1,1,10,21,Forward
1949-50,0,25.0,,23,75,0.307,,,,36,53,0.679,,,,24,,,,59,82,Forward
2013-14,1610612753,23.0,1812.0,353,696,0.507,0,0,0.0,105,137,0.766,185,441,626,104,60,47,112,169,811,Center
2006-07,1610612756,28.0,138.0,14,51,0.275,10,32,0.313,2,2,1.0,6,17,23,1,5,1,7,19,40,Forward
1993-94,1610612766,30.0,1005.0,136,283,0.481,4,12,0.333,34,51,0.667,30,104,134,104,42,6,53,85,310,Guard-Forward
2013-14,1610612766,27.0,2360.0,247,566,0.436,105,291,0.361,62,85,0.729,85,288,373,333,58,46,83,189,661,Forward-Center
1988-89,1610612749,35.0,5.0,1,2,0.5,1.0,2.0,0.5,0,0,0.0,0,0,0,0,0,0,0.0,0,3,Guard
2018-19,1610612745,27.0,145.0,25,61,0.41,7,19,0.368,12,26,0.462,3,10,13,21,9,6,10,27,69,Guard
1969-70,1610612765,29.0,1754.0,342,650,0.526,,,,174,241,0.722,,,369,106,,,,213,858,Forward
1985-86,1610612751,26.0,2525.0,491,949,0.517,0,1,0.0,351,393,0.893,206,462,668,133,56,71,140,163,1333,Center
1978-79,1610612752,30.0,1023.0,249,509,0.489,,,,107,146,0.733,66.0,140.0,206,56,10.0,29.0,87.0,108,605,Forward
2002-03,1610612759,36.0,600.0,44,124,0.355,21,60,0.35,10,13,0.769,20,55,75,21,7,9,27,55,119,Forward
1947-48,1610612744,19.0,,19,71,0.268,,,,12,19,0.632,,,,1,,,,16,50,Forward
1955-56,1610612752,22.0,2069.0,319,728,0.438,,,,258,324,0.796,,,616,114,,,,201,896,Forward
2017-18,1610612765,23.0,6.0,1,4,0.25,0,1,0.0,0,0,0.0,2,2,4,0,0,0,1,0,2,Guard
1994-95,1610612749,27.0,2064.0,344,647,0.532,8,29,0.276,119,194,0.613,160,266,426,110,42,18,123,218,815,Center
2010-11,1610612765,21.0,2222.0,303,550,0.551,0,1,0.0,145,233,0.622,248,353,601,105,93,45,81,196,751,Forward-Center
2022-23,1610612756,30.0,874.0,119,206,0.578,0,0,0.0,25,70,0.357,89,171,260,56,18,88,51,114,263,Center
2004-05,1610612758,29.0,696.0,82,148,0.554,0,0,0.0,20,53,0.377,84,134,218,38,26,43,27,73,184,Forward-Center
2023-24,1610612737,27.0,992.0,103,226,0.456,85,193,0.44,34,42,0.81,17,75,92,37,20,8,19,115,325,Guard
1989-90,1610612755,31.0,2089.0,379,841,0.451,3,21,0.143,165,197,0.838,81,214,295.0,143,72,13,78,143,926,Forward
2012-13,1610612761,22.0,342.0,42,75,0.56,1,2,0.5,31,38,0.816,30,47,77.0,11,13,15,17,53,116,Forward
2006-07,1610612748,25.0,1931.0,472,962,0.491,21,79,0.266,432,535,0.807,51,188,239,384,107,62,216,117,1397,Guard
1955-56,1610612747,24.0,59.0,8,28,0.286,,,,14,16,0.875,,,6,6,,,,9,30,Guard
1994-95,1610612745,33.0,1300.0,266,526,0.506,60,168,0.357,157,194,0.809,68,178,246,154,62,23,89,89,749,Guard
2019-20,1610612753,24.0,62.0,6,18,0.333,1,7,0.143,2,6,0.333,2,9,11,3,2,0,2,6,15,Forward
2009-10,1610612745,23.0,303.0,45,119,0.378,5,22,0.227,33,46,0.717,21,25,46,16,10,3,19,15,128,Guard
1981-82,1610612746,23.0,2750.0,537,1066,0.504,0,7,0.0,202,267,0.757,207,417,624,236,113,39,197,285,1276,Forward
2001-02,1610612761,27.0,91.0,8,23,0.348,0,0,0.0,6,11,0.545,12,13,25,3,4,3,4,22,22,Center
1978-79,0,22.0,113.0,24,56,0.429,,,,11,23,0.478,18,23,41,5,2,2,7,24,59,Forward
1964-65,1610612737,25.0,42.0,7,20,0.35,,,,4,7,0.571,,,13,2,,,,13,18,Forward
1993-94,1610612743,26.0,155.0,17,50,0.34,2,14,0.143,22,28,0.786,9,13,22,11,8,3,10,18,58,Forward
1978-79,1610612739,31.0,2714.0,551,1161,0.475,,,,292,358,0.816,155.0,135.0,290,217,77.0,14.0,175.0,210,1394,Guard
1990-91,1610612751,26.0,1560.0,170,417,0.408,0,0,0.0,94,176,0.534,229,282,511,37,39,153,80,217,434,Center
1964-65,1610612738,25.0,2169.0,570,1420,0.401,,,,235,316,0.744,,,371,199,,,,200,1375,Forward
1974-75,1610612756,23.0,2239.0,418,907,0.461,,,,185,259,0.714,211,342,553,159,62,47,,273,1021,Forward
1993-94,1610612744,27.0,58.0,10,28,0.357,2,2,1.0,9,11,0.818,3,7,10,3,0,0,0,9,31,Guard
2016-17,1610612738,22.0,141.0,15,34,0.441,0,1,0.0,8,14,0.571,13,21,34,7,3,6,9,12,38,Center-Forward
1977-78,1610612762,26.0,3638.0,748,1683,0.444,,,,366,572,0.64,298,990,1288,171,73,79,301.0,265,1862,Forward
1951-52,1610612758,27.0,32.0,2,9,0.222,,,,2,3,0.667,,,4.0,3,,,,6,6,Forward
1949-50,1610610036,31.0,,187,631,0.296,,,,118,152,0.776,,,,88,,,,185,492,Forward
2017-18,0,27.0,422.0,52,137,0.38,22,66,0.333,46,51,0.902,6,39,45,76,16,1,29,36,172,Guard
1947-48,1610612738,26.0,,27,91,0.297,,,,17,26,0.654,,,,3,,,,20,71,Guard
1962-63,1610612755,22.0,1241.0,281,604,0.465,,,,148,238,0.622,,,461,56,,,,171,710,Forward
2020-21,1610612745,28.0,679.0,106,218,0.486,17,63,0.27,47,68,0.691,40,78,118,31,30,21,17,60,276,Guard-Forward
1986-87,1610612759,27.0,980.0,84,192,0.438,4,31,0.129,51,69,0.739,96,188,284,83,40,11,36,144,223,Forward
1986-87,1610612737,24.0,1684.0,169,352,0.48,0,1,0.0,125,191,0.654,153,340,493,31,52,76,92,262,463,Center
1999-00,1610612752,27.0,5.0,0,0,0.0,0,0,0.0,3,4,0.75,1,0,1,0,0,0,2,1,3,Forward
2024-25,1610612746,24.0,45.0,5,25,0.2,1,9,0.111,2,2,1.0,2,4,6,6,3,0,6,6,13,Guard-Forward
1951-52,1610612738,23.0,2681.0,512,1388,0.369,,,,409,506,0.808,,,421,441,,,,190,1433,Guard
1958-59,1610612765,25.0,2058.0,399,967,0.413,,,,231,303,0.762,,,594,83,,,,193,1029,Center
2002-03,1610612739,21.0,946.0,54,154,0.351,0,0,0.0,11,30,0.367,63,152,215,43,33,81,56,148,119,Center
2020-21,0,28.0,772.0,69,165,0.418,23,84,0.274,33,43,0.767,13,76,89,44,30,20,22,86,194,Forward-Guard
1988-89,1610612744,24.0,2717.0,649,1386,0.468,33,90,0.367,410,506,0.81,158,310,468,334,82,13,269,223,1741,Guard
1985-86,1610612762,25.0,469.0,74,167,0.443,1,2,0.5,67,87,0.77,31,49,80,27,8,6,53,72,216,Forward
2002-03,1610612738,38.0,8.0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,2,0,Forward
1951-52,1610610024,27.0,1583.0,204,614,0.332,,,,198,258,0.767,,,275.0,183,,,,220,606,Guard
1989-90,1610612766,32.0,448.0,58,116,0.5,0,1,0.0,30,55,0.545,48,72,120,28,32,10,29,45,146,Forward
1960-61,1610612752,32.0,268.0,31,93,0.333,,,,20,30,0.667,,,32,39,,,,37,82,Guard
2018-19,1610612746,33.0,510.0,42,106,0.396,16,54,0.296,23,31,0.742,10,54,64,37,26,5,16,70,123,Guard-Forward
2014-15,1610612738,27.0,192.0,38,77,0.494,17,36,0.472,1,1,1.0,2,23,25,7,1,7,7,14,94,Forward
1978-79,1610612746,24.0,189.0,13,40,0.325,,,,18,23,0.783,3,16,19,3,4,0,13,32,44,Forward
1974-75,0,26.0,445.0,67,166,0.404,,,,31,52,0.596,35.0,67.0,102,18,9.0,8.0,,72,165,Forward
2014-15,1610612766,24.0,1573.0,207,550,0.376,18,105,0.171,69,110,0.627,39,238,277,240,38,8,128,134,501,Forward
1994-95,1610612760,25.0,2679.0,545,997,0.547,2,7,0.286,438,585,0.749,318,575,893,149,102,122,259,337,1530,Forward
2005-06,1610612746,25.0,885.0,108,259,0.417,66,158,0.418,38,52,0.731,25,146,171,64,29,14,40,80,320,Forward
1987-88,1610612749,27.0,2629.0,675,1392,0.485,1,3,0.333,270,406,0.665,184,369,553,181,78,46,170,274,1621,Forward
2022-23,1610612737,30.0,176.0,25,44,0.568,11,23,0.478,10,12,0.833,3,33,36,21,5,1,9,21,71,Forward-Center
2008-09,1610612752,33.0,10.0,3,8,0.375,0,0,0.0,0,0,0.0,1,2,3,0,1,1,1,2,6,Center
1987-88,1610612745,26.0,2689.0,359,746,0.481,0,4,0.0,288,367,0.785,232,399,631,264,57,51,144,166,1006,Forward
1964-65,1610612737,25.0,35.0,4,11,0.364,,,,6,9,0.667,,,18,6,,,,9,14,Forward
2017-18,1610612766,24.0,1850.0,282,560,0.504,0,2,0.0,117,171,0.684,84,218,302,71,51,32,53,143,681,Forward
1984-85,1610612752,25.0,1819.0,293,606,0.483,29,72,0.403,38,48,0.792,74,114,188,199,75,15,64,195,653,Guard
1988-89,1610612759,23.0,730.0,73,175,0.417,1,7,0.143,57,82,0.695,44,45,89.0,153,44,3,84,64,204,Guard
2013-14,1610612754,30.0,1193.0,146,334,0.437,53,145,0.366,69,88,0.784,19,82,101,107,60,8,60,66,414,Guard
2017-18,1610612749,25.0,117.0,37,67,0.552,3,8,0.375,17,19,0.895,8,23,31,7,4,1,1,7,94,Guard-Forward
1972-73,0,25.0,964.0,140,327,0.428,,,,43,62,0.694,,,300,55,,,,144,323,Forward
1997-98,1610612757,27.0,25.0,2,4,0.5,0,1,0.0,0,0,0.0,1,1,2,2,1,0,1,1,4,Forward-Center
1954-55,1610612747,24.0,980.0,107,330,0.324,,,,67,94,0.713,,,206,58,,,,107,281,Forward
1993-94,1610612745,28.0,2571.0,380,976,0.389,120,403,0.298,143,191,0.749,42,187,229,380,125,20,185,143,1023,Guard
2017-18,1610612756,26.0,1622.0,232,575,0.403,183,458,0.4,56,64,0.875,12,115,127,48,26,5,56,137,703,Guard
1996-97,1610612761,23.0,3314.0,564,1407,0.401,176,496,0.355,330,401,0.823,86,244,330,709,123,13,288,162,1634,Guard
2001-02,1610612762,29.0,1110.0,91,201,0.453,0,0,0.0,63,130,0.485,125,188,313,50,15,109,51,152,245,Center
1983-84,1610612751,24.0,3003.0,495,926,0.535,0,4,0.0,284,498,0.57,355,645,1000,130,81,125,237,298,1274,Forward
2020-21,1610612751,29.0,684.0,72,183,0.393,48,132,0.364,18,21,0.857,6,71,77,47,14,0,17,43,210,Guard
1977-78,1610612757,23.0,101.0,19,41,0.463,,,,5,8,0.625,7,10,17,8,2,0,11.0,13,43,Forward
1964-65,1610612755,29.0,2600.0,539,1245,0.433,,,,335,413,0.811,,,355,313,,,,254,1413,Guard
2008-09,1610612747,23.0,136.0,22,42,0.524,6,9,0.667,8,9,0.889,3,17,20,10,4,2,9,9,58,Guard
2015-16,1610612743,21.0,2439.0,359,765,0.469,105,297,0.354,109,133,0.82,54,166,220,147,97,18,98,143,932,Guard
2023-24,1610612737,35.0,202.0,19,51,0.373,13,34,0.382,0,0,0.0,5,15,20,14,9,1,8,17,51,Guard
2010-11,1610612756,25.0,2140.0,300,629,0.477,105,253,0.415,162,218,0.743,111,207,318,108,87,20,77,139,867,Forward
1991-92,1610612760,31.0,401.0,63,160,0.394,12,41,0.293,30,37,0.811,23,33,56,32,18,4,21,51,168,Forward
2020-21,1610612764,23.0,1797.0,310,648,0.478,45,137,0.328,124,161,0.77,49,263,312,82,44,7,68,120,789,Forward
1993-94,1610612750,23.0,2415.0,522,1115,0.468,54,150,0.36,215,265,0.811,118,197,315,202,54,28,218,194,1313,Guard
1995-96,1610612757,23.0,2259.0,337,722,0.467,38,117,0.325,152,199,0.764,86,218,304,205,92,21,135,205,864,Guard
1998-99,1610612754,34.0,1382.0,138,329,0.419,32,103,0.311,65,79,0.823,33,151,184,386,42,3,99,58,373,Guard
2007-08,1610612737,22.0,2873.0,518,1133,0.457,25,99,0.253,333,469,0.71,161,506,667,272,123,227,245,269,1394,Forward
1989-90,1610612751,23.0,1267.0,212,571,0.371,18,80,0.225,63,81,0.778,42,98,140,210,82,14,111,110,505,Guard
2015-16,1610612742,38.0,2364.0,498,1112,0.448,126,342,0.368,250,280,0.893,52,437,489,132,52,52,84,161,1372,Forward
2012-13,1610612744,23.0,267.0,43,116,0.371,10,34,0.294,27,44,0.614,5,17,22,22,17,4,18,27,123,Guard-Forward
2009-10,1610612748,27.0,44.0,2,10,0.2,1,6,0.167,0,0,0.0,1,3,4,3,1,0,3,8,5,Forward-Guard
1999-00,1610612764,22.0,225.0,21,59,0.356,3,17,0.176,4,10,0.4,2,24,26,25,7,4,19,26,49,Guard-Forward
1970-71,1610612744,23.0,162.0,17,71,0.239,,,,8,12,0.667,,,32,9,,,,17,42,Forward
2016-17,1610612750,23.0,1333.0,118,313,0.377,21,73,0.288,36,59,0.61,24,142,166,188,78,36,89,178,293,Guard
1998-99,1610612745,27.0,186.0,5,28,0.179,1,15,0.067,10,11,0.909,2,8,10,21,4,0,14,7,21,Guard
1976-77,1610612755,22.0,174.0,34,100,0.34,,,,16,18,0.889,18,21,39,19,7,2,,11,84,Guard
1979-80,1610612739,28.0,1331.0,284,630,0.451,1.0,9.0,0.111,178,239,0.745,76,149,225,173,72,20,148.0,113,747,Forward
1999-00,1610612760,29.0,40.0,5,17,0.294,2,7,0.286,1,2,0.5,0,1,1,0,3,0,4,2,13,Guard
2014-15,1610612756,33.0,143.0,12,39,0.308,2,4,0.5,6,12,0.5,14,14,28,5,4,2,5,26,32,Forward-Center
1997-98,1610612752,34.0,2734.0,307,698,0.44,0,6,0.0,97,114,0.851,218,506,724,201,123,22,126,280,711,Forward
1971-72,1610612757,25.0,612.0,103,257,0.401,,,,37,55,0.673,,,43,85,,,,58,243,Guard
2004-05,1610612754,22.0,761.0,106,184,0.576,0,0,0.0,52,91,0.571,48,87,135,13,16,55,53,134,264,Center
1954-55,1610612738,22.0,504.0,101,253,0.399,,,,45,60,0.75,,,146,30,,,,60,247,Forward
2001-02,1610612755,23.0,64.0,8,21,0.381,0,1,0.0,7,8,0.875,2,2,4,2,1,1,9,11,23,Forward
1984-85,1610612744,26.0,1114.0,161,337,0.478,0,1,0.0,55,75,0.733,87,183,270.0,36,15,15,72,171,377,Center
2014-15,1610612752,22.0,233.0,32,90,0.356,10,24,0.417,15,20,0.75,15,19,34,18,6,1,24,20,89,Guard
2012-13,1610612740,30.0,7.0,1,2,0.5,0,0,0.0,2,2,1.0,0,0,0,0,1,0,0,0,4,Forward
1948-49,1610610034,26.0,0.0,59,162,0.364,,,,55,79,0.696,,,0.0,45,,,,61,173,Forward
2017-18,1610612765,25.0,8.0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,2,0,0,Guard
1996-97,1610612751,33.0,167.0,27,67,0.403,9,33,0.273,8,10,0.8,4,20,24,8,8,4,10,28,71,
2006-07,1610612748,37.0,1572.0,238,425,0.56,0,0,0.0,185,308,0.601,126,224,350,18,13,178,129,219,661,Center
1987-88,1610612752,23.0,364.0,44,109,0.404,0,7,0.0,17,21,0.81,5,20,25,87,16,1,42,33,105,Guard
2002-03,1610612751,28.0,843.0,103,231,0.446,13,35,0.371,51,74,0.689,13,65,78,86,37,5,41,93,270,Guard
1988-89,1610612758,27.0,1633.0,278,606,0.459,0,8,0.0,115,154,0.747,121,292,413,81,47,68,147,236,671,Forward
1997-98,1610612752,34.0,40.0,5,10,0.5,0,0,0.0,4,6,0.667,5,5,10,3,4,0,4,7,14,Guard
1995-96,1610612762,32.0,3113.0,789,1520,0.519,16,40,0.4,512,708,0.723,175,629,804,345,138,56,199,245,2106,Forward
1985-86,1610612754,23.0,691.0,143,298,0.48,0,8,0.0,46,54,0.852,42,60,102,52,21,7,58,108,332,Forward
2018-19,1610612750,27.0,12.0,3,6,0.5,0,1,0.0,0,0,0.0,1,1,2,1,1,0,1,0,6,Forward-Guard
2003-04,1610612743,24.0,96.0,10,38,0.263,2,4,0.5,3,6,0.5,6,9,15,4,3,0,6,7,25,Guard
2007-08,1610612761,29.0,424.0,59,160,0.369,17,39,0.436,18,19,0.947,9,38,47,65,21,2,35,38,153,Guard
1951-52,1610612758,27.0,2396.0,365,926,0.394,,,,302,431,0.701,,,841.0,150,,,,258,1032,Center
2003-04,1610612749,27.0,1346.0,226,510,0.443,47,130,0.362,93,122,0.762,38,167,205,90,40,15,73,127,592,Forward
2016-17,1610612762,27.0,1205.0,170,381,0.446,37,120,0.308,53,77,0.688,20,105,125,154,42,3,90,100,430,Guard
1969-70,1610612758,24.0,1256.0,190,423,0.449,,,,124,195,0.636,,,378,56,,,,204,504,Center
1979-80,1610612751,34.0,194.0,29,46,0.63,0.0,2.0,0.0,7,10,0.7,12.0,12.0,24,12,5.0,4.0,9.0,35,65,Forward
1970-71,1610612747,34.0,3630.0,668,1226,0.545,,,,360,669,0.538,,,1493,352,,,,174,1696,Center
1968-69,0,26.0,2354.0,318,677,0.47,,,,191,267,0.715,,,818,166,,,,266,827,Center
2003-04,1610612762,30.0,98.0,11,23,0.478,0,0,0.0,3,8,0.375,7,10,17,3,1,1,7,17,25,Center
2011-12,1610612763,27.0,20.0,3,11,0.273,1,3,0.333,2,3,0.667,0,0,0,1,0,0,2,0,9,Guard
1995-96,1610612756,23.0,3212.0,465,976,0.476,61,186,0.328,242,323,0.749,139,235,374,289,85,31,133,199,1233,Guard-Forward
2012-13,1610612741,32.0,1764.0,159,422,0.377,71,182,0.39,70,98,0.714,16,142,158,314,63,25,99,192,459,Guard
1989-90,1610612747,32.0,9.0,2,3,0.667,0,0,0.0,1,2,0.5,0,1,1,1,0,0,1,3,5,Center
1946-47,1610610031,28.0,,202,834,0.242,,,,123,178,0.691,,,,35,,,,161,527,Forward
1982-83,1610612754,26.0,1216.0,208,399,0.521,0.0,1.0,0.0,77,122,0.631,115,204,319,115,51,63,88,137,493,Center
1978-79,1610612762,25.0,1398.0,106,223,0.475,,,,91,147,0.619,126,265,391,138,54,36,117.0,198,303,Forward
2022-23,1610612750,23.0,1252.0,280,625,0.448,67,232,0.289,77,99,0.778,36,134,170,132,42,5,65,101,704,Guard
1991-92,1610612751,24.0,29.0,4,8,0.5,0,0,0.0,0,0,0.0,2,0,2,2,2,1,1,2,8,Guard-Forward
2005-06,0,29.0,662.0,113,262,0.431,46,111,0.414,28,42,0.667,22,109,131,20,16,7,33,78,300,Forward
2016-17,1610612742,29.0,25.0,3,6,0.5,0,1,0.0,2,3,0.667,3,4,7,0,2,0,0,3,8,Guard
1970-71,1610612764,24.0,337.0,41,100,0.41,,,,11,30,0.367,,,114,10,,,,63,93,Center
2019-20,1610612766,34.0,808.0,94,210,0.448,44,117,0.376,43,50,0.86,15,94,109,41,26,22,25,71,275,Forward
1976-77,1610612754,24.0,1645.0,342,734,0.466,,,,164,239,0.686,179,339,518,69,61,131,,243,848,Forward
1989-90,1610612754,29.0,2126.0,223,471,0.473,1,5,0.2,107,134,0.799,175,455,630,106,65,71,150,313,554,Center
1965-66,1610612755,30.0,3326.0,703,1580,0.445,,,,413,514,0.804,,,473,384,,,,315,1819,Guard
1973-74,1610612765,26.0,1178.0,247,484,0.51,,,,95,143,0.664,95.0,134.0,229,58,60.0,9.0,,156,589,Forward
1986-87,1610612764,28.0,1386.0,274,613,0.447,0,3,0.0,130,169,0.769,69,141,210,85,40,17,77,127,678,Forward
1993-94,1610612751,24.0,1950.0,167,402,0.415,1,6,0.167,115,152,0.757,188,305,493,93,71,93,72,177,450,Forward-Center
2002-03,0,22.0,110.0,11,37,0.297,5,14,0.357,3,4,0.75,1,7,8,12,2,1,2,8,30,Guard
1968-69,1610612744,23.0,559.0,68,157,0.433,,,,45,82,0.549,,,216,30,,,,81,181,Center
2007-08,1610612742,32.0,1755.0,178,277,0.643,0,0,0.0,84,146,0.575,207,332,539,63,24,106,80,226,440,Center
1974-75,0,32.0,2843.0,593,1385,0.428,,,,322,424,0.759,77.0,201.0,278,223,91.0,3.0,,257,1508,Forward
1977-78,1610612764,23.0,936.0,142,334,0.425,,,,88,114,0.772,102,164,266,62,30,13,64,90,372,Forward
1973-74,1610612764,24.0,2339.0,477,997,0.478,,,,180,249,0.723,79.0,100.0,179,469,95.0,9.0,,319,1134,Guard
1992-93,1610612737,33.0,2647.0,741,1584,0.468,120,316,0.38,519,627,0.828,187,295,482,227,70,27,184,116,2121,Forward
2024-25,1610612749,30.0,126.0,13,22,0.591,7,11,0.636,0,0,0.0,5,19,24,7,3,0,4,12,33,Forward
2009-10,1610612758,26.0,1054.0,197,379,0.52,1,3,0.333,109,147,0.741,66,116,182,26,27,17,50,88,504,Forward
1989-90,1610612764,27.0,977.0,142,297,0.478,0,5,0.0,77,95,0.811,55,121,176,148,47,10,38,98,361,Guard
2013-14,0,25.0,1860.0,327,788,0.415,90,285,0.316,146,169,0.864,28,155,183,281,47,5,134,120,890,Guard
1982-83,1610612746,26.0,642.0,81,190,0.426,6,23,0.261,42,56,0.75,15,40,55,73,22,1,46,72,210,Guard
2013-14,1610612749,29.0,607.0,108,277,0.39,40,111,0.36,45,54,0.833,8,42,50,46,7,0,39,26,301,Guard
1951-52,1610612744,26.0,112.0,14,38,0.368,,,,7,7,1.0,,,22,5,,,,16,35,Forward
1955-56,1610612737,23.0,578.0,81,270,0.3,,,,62,81,0.765,,,71,53,,,,75,224,Guard
2024-25,1610612761,26.0,108.0,12,30,0.4,5,14,0.357,3,4,0.75,1,6,7,20,3,2,12,11,32,Guard
2013-14,1610612739,23.0,38.0,7,14,0.5,2,5,0.4,3,4,0.75,1,5,6,4,0,0,4,4,19,Guard-Forward
1983-84,1610612756,28.0,856.0,140,257,0.545,1.0,1.0,1.0,61,88,0.693,80,118,198,65,20,14,77,120,342,Center
2006-07,1610612766,32.0,702.0,71,181,0.392,1,8,0.125,22,32,0.688,14,48,62,124,14,0,42,72,165,Guard
1975-76,1610612756,28.0,1376.0,142,304,0.467,,,,75,109,0.688,93.0,200.0,293,159,21.0,22.0,,153,359,Center
1967-68,1610612755,24.0,73.0,18,47,0.383,,,,7,14,0.5,,,25,7,,,,12,43,Forward
2006-07,1610612766,24.0,256.0,37,81,0.457,5,20,0.25,19,23,0.826,11,21,32.0,21,7,0,22,33,98,Forward-Guard
1992-93,1610612754,29.0,239.0,19,58,0.328,0,4,0.0,8,15,0.533,26,40,66,8,5,8,9,60,46,Center
1976-77,1610612760,25.0,587.0,137,242,0.566,,,,85,159,0.535,73,84,157,27,32,21,,83,359,Forward
2010-11,1610612752,30.0,319.0,26,77,0.338,16,44,0.364,7,10,0.7,5,38,43,20,6,2,6,25,75,Guard
1959-60,1610612747,26.0,413.0,59,141,0.418,,,,53,69,0.768,,,87,38,,,,46,171,Guard
1998-99,1610612749,31.0,29.0,5,15,0.333,0,0,0.0,4,7,0.571,2,10,12,0,1,1,2,5,14,Forward-Center
2005-06,1610612762,24.0,1025.0,219,399,0.549,0,0,0.0,99,137,0.723,73,212,285,88,30,8,69,105,537,Forward
2008-09,0,34.0,412.0,34,113,0.301,15,57,0.263,15,16,0.938,5,19,24.0,59,10,2,23,27,98,Guard
2020-21,1610612749,25.0,18.0,1,8,0.125,0,2,0.0,0,0,0.0,0,3,3.0,2,0,0,0,1,2,Guard
2002-03,1610612746,24.0,2450.0,451,899,0.502,0,1,0.0,244,356,0.685,283,420,703,157,71,158,161,204,1146,Forward
1980-81,1610612739,28.0,996.0,100,224,0.446,0.0,3.0,0.0,22,24,0.917,74,90,164,84,15,12,49.0,100,222,Forward
2023-24,1610612761,24.0,437.0,78,170,0.459,13,47,0.277,24,42,0.571,50,86,136.0,44,16,12,29,40,193,Forward
2022-23,1610612745,22.0,1767.0,296,660,0.448,59,172,0.343,109,145,0.752,195,301,496,88,96,47,101,189,760,Forward
1992-93,1610612754,27.0,2954.0,571,1193,0.479,167,419,0.399,427,485,0.88,67,191,258,262,120,26,145,182,1736,Guard
2016-17,1610612747,32.0,1556.0,272,633,0.43,170,421,0.404,77,90,0.856,25,113,138,58,37,14,36,137,791,Guard-Forward
1992-93,1610612741,25.0,2492.0,408,818,0.499,63,139,0.453,130,151,0.861,27,122,149.0,330,66,6,83,169,1009,Guard
