age,education,education level,marital status,Occupation,relationship,race,sex,Investment profit,Investment loss,hours per week,native country,income
17,11th Grade,7,Never-married,Service Occupations,Own-child,White,Male,0,0,20,United-States,<=50K
34,12th Grade,8,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
36,Bachelor's Degree,13,Never-married,Service Occupations,Not-in-family,White,Male,0,0,60,United-States,<=50K
47,Bachelor's Degree,13,Divorced,Technical and Labor Occupations,Not-in-family,White,Male,0,0,50,United-States,<=50K
45,Academic Associate Degree,12,Never-married,Management and Administrative Occupations,Not-in-family,White,Male,0,0,40,Columbia,<=50K
24,Some College Education,10,Married-spouse-absent,Technical and Labor Occupations,Unmarried,Other,Female,0,0,30,Ecuador,<=50K
20,High School Graduate,9,Never-married,Management and Administrative Occupations,Own-child,White,Male,0,0,30,Nicaragua,<=50K
53,High School Graduate,9,Never-married,Technical and Labor Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
53,Bachelor's Degree,13,Divorced,Management and Administrative Occupations,Unmarried,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
29,Bachelor's Degree,13,Never-married,Professional Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
71,7th to 8th Grade,4,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,<=50K
47,Some College Education,10,Never-married,Service Occupations,Not-in-family,Black,Male,0,0,40,United-States,<=50K
18,11th Grade,7,Never-married,Service Occupations,Own-child,White,Female,0,0,6,United-States,<=50K
33,Some College Education,10,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,40,United-States,<=50K
52,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
52,Some College Education,10,Separated,Service Occupations,Unmarried,White,Male,0,0,40,United-States,<=50K
31,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,<=50K
37,5th to 6th Grade,3,Never-married,Management and Administrative Occupations,Other-relative,White,Female,0,0,40,Mexico,<=50K
43,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Wife,White,Female,0,0,40,United-States,<=50K
37,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,45,United-States,<=50K
51,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,>50K
20,High School Graduate,9,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,30,United-States,<=50K
39,High School Graduate,9,Divorced,Management and Administrative Occupations,Unmarried,Black,Female,0,0,38,United-States,<=50K
25,High School Graduate,9,Never-married,Technical and Labor Occupations,Unmarried,White,Male,0,0,40,United-States,<=50K
42,Some College Education,10,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,40,United-States,<=50K
57,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,Asian-Pac-Islander,Male,0,0,35,India,<=50K
63,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,55,United-States,<=50K
48,Some College Education,10,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,42,United-States,>50K
27,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,>50K
43,Some College Education,10,Divorced,Management and Administrative Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,70,United-States,<=50K
44,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,>50K
36,12th Grade,8,Divorced,Technical and Labor Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Some College Education,10,Married-civ-spouse,Service Occupations,Husband,Other,Male,0,0,40,United-States,>50K
40,Vocational Associate Degree,11,Divorced,Management and Administrative Occupations,Unmarried,White,Female,0,0,50,United-States,<=50K
50,11th Grade,7,Divorced,Service Occupations,Not-in-family,Black,Female,0,0,40,United-States,<=50K
46,Some College Education,10,Never-married,Management and Administrative Occupations,Unmarried,Black,Female,0,0,40,United-States,<=50K
31,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,1902,50,Puerto-Rico,>50K
22,Bachelor's Degree,13,Never-married,Professional Occupations,Own-child,White,Female,0,0,35,United-States,<=50K
55,Some College Education,10,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,40,United-States,>50K
48,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,50,United-States,>50K
40,Doctoral Degree,16,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,50,United-States,>50K
32,Bachelor's Degree,13,Divorced,Technical and Labor Occupations,Not-in-family,White,Male,0,0,45,United-States,<=50K
54,Vocational Associate Degree,11,Married-civ-spouse,Technical and Labor Occupations,Husband,Black,Male,0,0,40,United-States,<=50K
20,Some College Education,10,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,15,United-States,<=50K
28,Professional School,15,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,90,United-States,<=50K
50,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,40,United-States,>50K
24,Some College Education,10,Never-married,Service Occupations,Not-in-family,White,Male,0,0,35,United-States,<=50K
35,High School Graduate,9,Never-married,Service Occupations,Not-in-family,White,Male,3325,0,50,United-States,<=50K
24,Some College Education,10,Married-civ-spouse,Service Occupations,Other-relative,White,Male,0,0,24,United-States,<=50K
26,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,Black,Male,0,0,40,United-States,<=50K
41,Master's Degree,14,Married-civ-spouse,Professional Occupations,Husband,White,Male,15024,0,40,United-States,>50K
65,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,England,>50K
51,Vocational Associate Degree,11,Widowed,Professional Occupations,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
40,High School Graduate,9,Divorced,Technical and Labor Occupations,Not-in-family,Black,Male,0,0,40,United-States,<=50K
41,Bachelor's Degree,13,Never-married,Professional Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Vocational Associate Degree,11,Married-civ-spouse,Service Occupations,Husband,Asian-Pac-Islander,Male,0,0,56,Philippines,>50K
50,Bachelor's Degree,13,Divorced,Professional Occupations,Unmarried,White,Female,0,0,36,Ireland,<=50K
45,High School Graduate,9,Never-married,Technical and Labor Occupations,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
38,Some College Education,10,Widowed,Service Occupations,Other-relative,Black,Female,0,0,45,Haiti,<=50K
32,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
31,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,>50K
24,11th Grade,7,Never-married,Technical and Labor Occupations,Not-in-family,Black,Male,0,0,35,Jamaica,<=50K
38,High School Graduate,9,Divorced,Technical and Labor Occupations,Unmarried,White,Male,0,0,55,United-States,<=50K
35,Professional School,15,Never-married,Professional Occupations,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,>50K
37,High School Graduate,9,Married-civ-spouse,Service Occupations,Wife,White,Female,0,0,25,United-States,<=50K
47,Some College Education,10,Divorced,Service Occupations,Not-in-family,White,Female,0,0,45,United-States,<=50K
22,Bachelor's Degree,13,Never-married,Professional Occupations,Unmarried,White,Male,0,0,20,United-States,<=50K
62,Master's Degree,14,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,60,United-States,>50K
43,Master's Degree,14,Divorced,Professional Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
40,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,46,United-States,>50K
35,High School Graduate,9,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,60,United-States,<=50K
37,Vocational Associate Degree,11,Separated,Professional Occupations,Own-child,White,Female,0,0,38,United-States,<=50K
38,Some College Education,10,Never-married,Management and Administrative Occupations,Own-child,Black,Female,0,0,40,United-States,<=50K
34,High School Graduate,9,Never-married,Technical and Labor Occupations,Unmarried,White,Male,2036,0,30,United-States,<=50K
28,Some College Education,10,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,50,United-States,<=50K
32,Some College Education,10,Divorced,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
61,7th to 8th Grade,4,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
24,Some College Education,10,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,50,United-States,<=50K
28,Vocational Associate Degree,11,Married-civ-spouse,Professional Occupations,Husband,White,Male,99999,0,50,United-States,>50K
34,High School Graduate,9,Divorced,Technical and Labor Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Professional School,15,Divorced,Professional Occupations,Not-in-family,White,Male,0,0,70,United-States,>50K
53,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,>50K
25,High School Graduate,9,Never-married,Technical and Labor Occupations,Other-relative,White,Male,0,0,40,United-States,<=50K
43,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
36,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,Black,Male,0,0,35,United-States,<=50K
36,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,52,United-States,<=50K
29,Bachelor's Degree,13,Divorced,Professional Occupations,Not-in-family,White,Male,0,0,50,United-States,<=50K
23,Some College Education,10,Separated,Technical and Labor Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
36,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
19,Some College Education,10,Never-married,Professional Occupations,Own-child,White,Female,0,0,20,United-States,<=50K
57,Bachelor's Degree,13,Widowed,Professional Occupations,Not-in-family,White,Female,0,0,35,United-States,<=50K
54,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,45,United-States,>50K
32,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,Other,Male,0,0,40,United-States,<=50K
42,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,52,United-States,>50K
32,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,30,United-States,<=50K
36,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
35,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Wife,White,Female,0,1977,30,United-States,>50K
17,11th Grade,7,Never-married,Service Occupations,Own-child,White,Male,0,0,5,United-States,<=50K
49,Master's Degree,14,Never-married,Management and Administrative Occupations,Not-in-family,White,Male,0,0,56,United-States,>50K
37,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,70,United-States,<=50K
22,Some College Education,10,Married-spouse-absent,Management and Administrative Occupations,Own-child,Asian-Pac-Islander,Female,0,0,39,United-States,<=50K
39,Master's Degree,14,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,50,United-States,<=50K
74,Some College Education,10,Divorced,Management and Administrative Occupations,Not-in-family,White,Female,0,0,9,United-States,<=50K
33,High School Graduate,9,Separated,Technical and Labor Occupations,Other-relative,White,Male,0,0,50,United-States,<=50K
48,High School Graduate,9,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,40,United-States,<=50K
56,High School Graduate,9,Divorced,Management and Administrative Occupations,Unmarried,White,Female,0,0,32,United-States,<=50K
23,Some College Education,10,Never-married,Technical and Labor Occupations,Other-relative,White,Male,0,0,40,United-States,<=50K
54,Some College Education,10,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,52,United-States,<=50K
48,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,35,United-States,<=50K
55,5th to 6th Grade,3,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,Mexico,<=50K
50,Master's Degree,14,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,38,United-States,<=50K
18,Some College Education,10,Never-married,Service Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Some College Education,10,Divorced,Technical and Labor Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Some College Education,10,Never-married,Management and Administrative Occupations,Unmarried,Black,Female,0,0,40,United-States,<=50K
51,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,>50K
41,Professional School,15,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,50,India,>50K
48,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,45,United-States,<=50K
51,Master's Degree,14,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,60,United-States,>50K
26,Vocational Associate Degree,11,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,55,United-States,<=50K
24,12th Grade,8,Never-married,Technical and Labor Occupations,Other-relative,White,Male,0,0,40,United-States,<=50K
53,11th Grade,7,Married-civ-spouse,Technical and Labor Occupations,Husband,Black,Male,0,0,40,United-States,<=50K
31,Academic Associate Degree,12,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,55,United-States,>50K
44,Some College Education,10,Divorced,Management and Administrative Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,High School Graduate,9,Divorced,Service Occupations,Not-in-family,White,Female,0,0,40,Mexico,<=50K
31,Bachelor's Degree,13,Never-married,Management and Administrative Occupations,Not-in-family,White,Male,0,1741,38,United-States,<=50K
49,Master's Degree,14,Widowed,Professional Occupations,Unmarried,White,Female,0,0,16,United-States,<=50K
53,Master's Degree,14,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,>50K
62,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,70,United-States,<=50K
33,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,55,United-States,>50K
44,Master's Degree,14,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,1887,35,United-States,>50K
34,Vocational Associate Degree,11,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,50,United-States,<=50K
52,Master's Degree,14,Never-married,Management and Administrative Occupations,Not-in-family,White,Male,0,0,70,United-States,>50K
37,High School Graduate,9,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,42,United-States,<=50K
31,Professional School,15,Married-civ-spouse,Professional Occupations,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
43,Some College Education,10,Married-civ-spouse,Professional Occupations,Husband,White,Male,5178,0,40,United-States,>50K
31,High School Graduate,9,Divorced,Management and Administrative Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,50,United-States,>50K
46,Professional School,15,Married-civ-spouse,Professional Occupations,Husband,White,Male,99999,0,60,United-States,>50K
54,Doctoral Degree,16,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,60,United-States,>50K
49,Bachelor's Degree,13,Never-married,Service Occupations,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
46,Some College Education,10,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,40,United-States,>50K
27,Vocational Associate Degree,11,Never-married,Service Occupations,Not-in-family,White,Male,0,0,56,United-States,<=50K
24,11th Grade,7,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
23,High School Graduate,9,Never-married,Management and Administrative Occupations,Own-child,White,Female,0,0,40,United-States,<=50K
30,Bachelor's Degree,13,Never-married,Technical and Labor Occupations,Not-in-family,White,Female,0,0,30,United-States,<=50K
25,Academic Associate Degree,12,Never-married,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
33,10th Grade,6,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
59,Vocational Associate Degree,11,Married-civ-spouse,Professional Occupations,Husband,White,Male,7298,0,40,United-States,>50K
19,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,White,Female,0,0,20,United-States,<=50K
35,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,<=50K
27,High School Graduate,9,Never-married,Management and Administrative Occupations,Own-child,White,Female,0,0,40,United-States,<=50K
28,Some College Education,10,Never-married,Service Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Doctoral Degree,16,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,50,United-States,>50K
29,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,60,United-States,<=50K
30,Bachelor's Degree,13,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,40,United-States,<=50K
30,High School Graduate,9,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,40,United-States,>50K
32,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,60,United-States,>50K
27,High School Graduate,9,Married-civ-spouse,Service Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
36,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,50,United-States,>50K
35,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,45,United-States,<=50K
28,Bachelor's Degree,13,Never-married,Management and Administrative Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
27,Bachelor's Degree,13,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,12,United-States,<=50K
25,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
49,Bachelor's Degree,13,Divorced,Professional Occupations,Not-in-family,White,Female,0,0,50,United-States,<=50K
24,High School Graduate,9,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,1974,40,United-States,<=50K
20,High School Graduate,9,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
42,High School Graduate,9,Divorced,Service Occupations,Own-child,White,Female,0,0,15,United-States,<=50K
38,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,Asian-Pac-Islander,Male,7688,0,60,India,>50K
55,9th Grade,5,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,55,United-States,<=50K
48,Bachelor's Degree,13,Divorced,Technical and Labor Occupations,Unmarried,White,Male,0,0,40,United-States,>50K
34,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,>50K
22,11th Grade,7,Never-married,Technical and Labor Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
83,High School Graduate,9,Widowed,Management and Administrative Occupations,Not-in-family,White,Male,0,0,8,United-States,<=50K
26,10th Grade,6,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,99,United-States,<=50K
52,Some College Education,10,Divorced,Technical and Labor Occupations,Other-relative,White,Female,0,0,20,United-States,>50K
42,High School Graduate,9,Divorced,Management and Administrative Occupations,Unmarried,White,Female,0,0,35,United-States,<=50K
23,11th Grade,7,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,<=50K
43,Some College Education,10,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,40,United-States,<=50K
29,High School Graduate,9,Never-married,Service Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
60,9th Grade,5,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,1672,84,United-States,<=50K
19,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,Black,Female,0,0,20,United-States,<=50K
59,High School Graduate,9,Divorced,Service Occupations,Own-child,White,Female,0,0,24,United-States,<=50K
41,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Wife,Black,Female,0,0,35,Haiti,>50K
36,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,32,United-States,>50K
43,Master's Degree,14,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,35,United-States,>50K
39,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,65,United-States,<=50K
25,Master's Degree,14,Never-married,Professional Occupations,Not-in-family,White,Female,0,0,37,United-States,<=50K
34,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
25,Master's Degree,14,Married-civ-spouse,Technical and Labor Occupations,Not-in-family,White,Male,0,0,99,United-States,>50K
47,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,86,United-States,<=50K
43,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Wife,White,Female,0,1902,40,United-States,>50K
19,High School Graduate,9,Never-married,Professional Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,10th Grade,6,Divorced,Technical and Labor Occupations,Not-in-family,White,Female,0,0,36,United-States,<=50K
31,7th to 8th Grade,4,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Bachelor's Degree,13,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
38,Master's Degree,14,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,40,United-States,>50K
18,High School Graduate,9,Never-married,Management and Administrative Occupations,Own-child,White,Female,0,0,15,United-States,<=50K
48,Academic Associate Degree,12,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,45,United-States,<=50K
47,Master's Degree,14,Divorced,Professional Occupations,Unmarried,White,Female,5455,0,45,United-States,<=50K
50,High School Graduate,9,Widowed,Professional Occupations,Unmarried,Black,Female,0,0,40,United-States,<=50K
27,Some College Education,10,Never-married,Management and Administrative Occupations,Unmarried,Black,Female,0,0,40,United-States,<=50K
34,Bachelor's Degree,13,Married-spouse-absent,Professional Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Master's Degree,14,Divorced,Service Occupations,Not-in-family,White,Male,0,0,50,United-States,<=50K
32,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
27,Academic Associate Degree,12,Never-married,Technical and Labor Occupations,Unmarried,White,Male,0,0,40,United-States,<=50K
41,Professional School,15,Married-civ-spouse,Professional Occupations,Husband,White,Male,15024,0,50,United-States,>50K
33,Bachelor's Degree,13,Never-married,Professional Occupations,Not-in-family,White,Female,0,0,45,United-States,<=50K
31,Bachelor's Degree,13,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,45,United-States,<=50K
43,10th Grade,6,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
31,Master's Degree,14,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
49,Some College Education,10,Never-married,Technical and Labor Occupations,Unmarried,White,Male,0,0,40,United-States,<=50K
30,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,>50K
35,High School Graduate,9,Separated,Technical and Labor Occupations,Own-child,White,Male,0,0,50,United-States,<=50K
35,High School Graduate,9,Separated,Service Occupations,Not-in-family,Black,Male,0,0,40,United-States,<=50K
57,Master's Degree,14,Married-civ-spouse,Management and Administrative Occupations,Husband,Black,Male,15024,0,40,United-States,>50K
18,10th Grade,6,Never-married,Service Occupations,Own-child,White,Male,0,0,25,United-States,<=50K
58,Bachelor's Degree,13,Divorced,Professional Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Some College Education,10,Never-married,Service Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Some College Education,10,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,44,United-States,<=50K
34,High School Graduate,9,Never-married,Service Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
64,Vocational Associate Degree,11,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,10,United-States,<=50K
37,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,45,United-States,>50K
67,Master's Degree,14,Divorced,Management and Administrative Occupations,Not-in-family,White,Female,2009,0,40,United-States,<=50K
23,Bachelor's Degree,13,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,High School Graduate,9,Divorced,Technical and Labor Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,1579,40,United-States,<=50K
26,Academic Associate Degree,12,Never-married,Professional Occupations,Not-in-family,White,Female,0,0,36,United-States,<=50K
44,High School Graduate,9,Divorced,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
50,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,70,United-States,>50K
49,Master's Degree,14,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,50,United-States,>50K
37,High School Graduate,9,Divorced,Technical and Labor Occupations,Not-in-family,White,Male,0,0,50,United-States,<=50K
28,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,Black,Male,99999,0,40,United-States,>50K
19,High School Graduate,9,Never-married,Technical and Labor Occupations,Other-relative,White,Male,0,0,35,United-States,<=50K
60,Vocational Associate Degree,11,Divorced,Professional Occupations,Unmarried,White,Male,0,0,40,United-States,>50K
22,Bachelor's Degree,13,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,55,United-States,<=50K
36,Some College Education,10,Never-married,Service Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Master's Degree,14,Divorced,Technical and Labor Occupations,Unmarried,White,Male,0,0,40,Peru,<=50K
50,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,35,United-States,<=50K
26,Bachelor's Degree,13,Never-married,Management and Administrative Occupations,Own-child,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
31,Some College Education,10,Married-civ-spouse,Service Occupations,Husband,Other,Male,0,0,40,Puerto-Rico,<=50K
63,10th Grade,6,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,<=50K
20,Academic Associate Degree,12,Never-married,Service Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Bachelor's Degree,13,Never-married,Technical and Labor Occupations,Unmarried,White,Male,0,0,40,United-States,<=50K
59,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,48,United-States,<=50K
54,Master's Degree,14,Widowed,Professional Occupations,Unmarried,White,Female,0,0,38,United-States,<=50K
25,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
29,11th Grade,7,Married-civ-spouse,Service Occupations,Wife,White,Female,0,0,5,United-States,<=50K
62,High School Graduate,9,Never-married,Technical and Labor Occupations,Other-relative,Black,Female,0,0,40,United-States,<=50K
47,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Wife,White,Female,0,0,20,United-States,>50K
72,Bachelor's Degree,13,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,17,United-States,<=50K
24,Bachelor's Degree,13,Never-married,Professional Occupations,Own-child,Black,Female,0,0,35,United-States,<=50K
53,High School Graduate,9,Divorced,Professional Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
